"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",

"India","IND","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","6.76369304152598","7.90200545715349","8.72665865425553","8.93538747010122","10.1946239341095","9.9578067384623","10.7509007285379","10.9178418062758","11.9238405163172","9.91619961346685","8.88709065995674","7.27033939743467","8.65300721458597","12.3389537977641","10.9341653361048","8.06577971595912","7.78990086751239","6.60338241583342","7.49969394204465","5.56209645018782","5.61043068414489","5.3832467986265","5.53374778172141","7.56691447002319","5.9210775558411","5.11446612986005","6.32690490334777","6.76015392862458","5.77153972711275","5.64597626490017","4.5656363931437","4.09023366733146","3.75439608627527","3.58312630659566","3.58521767125147","3.13838652537645","2.46723510198795","2.50943322479782","2.82941294983969","2.99103280483348","4.25872737663468","3.82716185417028","5.80485000658225","7.5598167974124","8.02759324673593","7.75049690967274","6.43019011195547","6.31070592693835","7.59240821219674","3.91432268407082","3.44326884760231","3.08061973564483","3.16343902186514","3.37741762924188","3.15923171416737","4.00964790911576","3.5336966944074","3.54087990043718","4.703645380644","4.82679996577803","3.72613048820678",

"India","IND","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","","","0.978182032459035","1.01611275364832","1.35388656411549","1.19332670604762","1.1705441246387","0.835056662438699","0.902340644594197","0.777187342561978","0.834097593248535","0.536376283220872","0.650747478724663","1.33639687923858","0.667233601734557","0.888840752678398","0.662988704878892","0.562178812988041","0.386469355771503","0.280575449775995","0.431298827641739","0.427624301562995","14.8137637678991","16.3282266584915","15.5742884886485","6.03817907394276","3.36251414593716","4.21041049336382","2.57070791194394","2.6419027373897","2.92531077746134","2.36654649183465","2.83397327674653","2.23046474720315","1.94844601896859","1.65773868244334","1.54523205670197","1.1362364569023","0.425308277813696","0.247356545431809","3.40561977719471","4.89451361807116","4.64597767742237","6.10097544845508","8.06795716494028","10.4601583493885","14.8542991106596","16.1895676050457","18.0648893231602","13.5864051496825","17.2296552495647","18.7585466086377","18.7788936146643","20.6668895706043","19.6340746160473","11.8719127202525","10.6421920620902","12.1859467424678","15.0674509533117","13.7763501701928","10.0306929080613","14.2846592727887","21.7524651912837",
"India","IND","Export volume index (2015 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","4.9951074101","5.0914226826","5.560297981","5.4354362595","5.4988397247","5.2089196813","5.3567598145","6.3739841639","6.1594498563","7.2071126506","8.2944845714","8.4623879539","9.3697407074","10.7575354093","12.259200428","15.8406022664","17.9517225619","16.7121039185","17.4538796031","19.7237733543","23.6702163412","25.6824259771","29.9491177715","31.7025378077","36.8047048725","44.7456175732","50.0125303853","57.298337965","67.036650887","63.0465500442","79.2461742793","91.1064535237","89.4574999991","97.0226927995","101.9211117785","100","101.6890632506","108.8047993791","112.7565854795","116.7112324569","103.3725390756","126.8570632088","",
"India","IND","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","72.2292111369873","64.9560471889565","64.4055191763427","66.7918098334806","63.855019768687","61.3478605673601","61.1254105643643","61.8091405535612","57.6436870425004","59.3799628314301","58.3229964063342","56.4496531887926","56.2266101731539","58.6108451683713","57.4975810831541","57.5196443015326","55.9325471138629","60.5519643123528","62.5599103356875","56.8330719430941","56.6784795060713","58.6075087475982","55.495188095749","49.9806790420907","40.947136910325","46.3316155424182","43.6054192702041","43.4356314606575","38.9703702821032","38.5335667738447","44.725487760103","43.3475291774696","44.8229736689895","25.8418341319189","21.2020157110275","18.2731443785934","19.9906788429904","19.8264136877615","18.042659705122","20.4343613708748","18.865355035472","14.8091525009002","15.0454353448489","16.2825192202716","18.5118003443692","17.2939393302084","22.2331560137136","24.7517998591304",
"India","IND","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","2.24948875255624","1.73948402837392","2.60470751124957","1.93537805478104","1.87892225019729","2.59295322586462","1.0579492623641","1.4218364139789","1.44766857562174","1.87652990822913","1.42692673325977","1.05441004927499","1.46866723928137","1.7621336104256","1.04860718898232","1.22716908792533","1.60138404775122","1.14767950220696","0.982800668585803","0.909650233221631","1.04292185440115","1.32691297881173","0.872898083852218","0.728218484063814","0.793079169895996","0.762541633783978","0.613451682527995","0.615497409865334","0.608431944325027","0.346629574452033","0.464181118082901","0.540425890497661","0.858647799226882","0.47623409354857","0.517313087846165","0.599625418967927","0.559553978795996","0.598768718781654","1.02343160292751","0.913247252116366","0.943051793081042","1.16223490796645","0.926826108271815","0.898929351648366","0.891106168644765","0.937431499924821","0.840577854253764","0.83548620823389","0.622901701623216","0.593461073010181","0.589868022122128","0.547846801684897","0.553775285529307","0.527358701454677","0.583225471171615","0.773178622236953","0.763968494892232","0.572410227931997","0.7585404763963","0.768280078517339","0.834160776023694","","",
"India","IND","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","2.24948875255624","1.73948402837392","2.60470751124957","1.93537805478104","1.87892225019729","2.59295322586462","1.0579492623641","1.4218364139789","1.44766857562174","1.87652990822913","1.42692673325977","1.05441004927499","1.46866723928137","1.7621336104256","1.04860718898232","1.22716908792533","1.60138404775122","1.14767950220696","0.982800668585803","0.909650233221631","1.04292185440115","1.32691297881173","0.872898083852218","0.728218484063814","0.793079169895996","0.762541633783978","0.613451682527995","0.615497409865334","0.608431944325027","0.346629574452033","0.464181118082901","0.540425890497661","0.858647799226882","0.47623409354857","0.517313087846165","0.599625418967927","0.559553978795996","0.598768718781654","1.02343160292751","0.913247252116366","0.943051793081042","1.16223490796645","0.926826108271815","0.898929351648366","0.891106168644765","0.937431499924821","0.840577854253764","0.83548620823389","0.622901701623216","0.593461073010181","0.589868022122128","0.547846801684897","0.553775285529307","0.527358701454677","0.583225471171615","0.773178622236953","0.763968494892232","0.572410227931997","0.7585404763963","0.768280078517339","0.834160776023694","","",
"India","IND","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","2.8229750155597","1.43676862603352","1.55763239875389","1.07019845825816","1.36785539814362","2.50640124057846","5.40322875864846","2.51440544787847","2.69992183387305","3.37973858062321","1.04141288199072","1.46164479665246","0.912604681125188","1.1136263831419","0.651479306299937","0.892017188435404","0.875033591011536","3.69742803927954","4.50413006474847","3.84035254503041","3.71202726790637","3.07562565465897","3.00907667872264","3.43902729353602","4.75585490653185","4.04952633863093","4.84887087737466","4.96166488013013","5.08446344058818","4.5867433232174","4.12530400022046","3.40189368955358","4.43195704463647","3.8108413476219","6.59871392569128","6.98060953073562","7.18654907656116","8.34730664110616","9.47421349637085","9.77406290122233","8.74368531136713","9.45921131128958","10.4868729759733","11.7629149831086","12.1787357968781","12.419031487037","15.6648243550525","16.6289207462496","16.2712604784085","17.996087855571","18.2003776130338","18.724361536361","17.6651606877989","18.424812976264","20.6721301927683","24.3421479364149","25.8065047117759","24.7628825474115","22.8709144417943","22.929194780514","24.4804185264788","","",
"India","IND","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","5.25473459589224","4.84344643744635","4.54309449636552","4.36690175496146","3.8780955244072","3.29979443903495","3.44108064575173","4.27299259148395","5.04490564231818","4.0091865377527","5.88971533122184","6.94665266321562","8.72119032281154","8.72655075798341","15.4129458555331","13.699596107268","13.0135011347387","13.9903737199854","15.7620254006335","19.4924184027374","19.253843320186","16.9379692581769","23.4090106564025","17.4887189224834","18.013860875841","17.2688621482991","14.1083877023979","14.6719590275907","14.7482208602199","15.3794655183803","17.0086594584004","16.1675524264474","22.0608371524261","22.9143276278708","22.6852121777717","20.328806638418","22.4676606997778","21.0132059220335","17.309572643187","18.8641559065145","8.45050804605385","4.80639775682274","4.52694175383749","4.95012460366367","6.85918125844572","6.34359711886129","19.3140924005529","23.4181162150528","26.1664045252163","22.1115958998482","24.8752410391128","26.2554339834822","27.7852831406694","28.2085052658573","25.0659654337341","19.1136186446728","18.1226080795352","18.4777293936788","21.1294804592643","22.6493704859823","21.9921301516181","","",
"India","IND","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4507582537","5.9363955156","7.0392991939","8.4167349498","8.3073274359","7.6368756336","7.6495938732","7.3786890991","4.0882950899","7.7886006986","6.3084533404","5.9735623515","5.3110310882","5.7751219017","6.311804078","8.5639852752","9.3333408142","9.7165437175","9.1793981749","9.456346196","10.8138480708","9.3864469801","",
"India","IND","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","93.3224354272","96.8046158536","90.5366910861","86.3580745744","71.0364806983","84.2687663186","81.4830219775","68.9471724425","85.6616384891","90.5366910861","98.1974880241","87.0545106597","82.875894148","68.9471724425","66.8578641866","69.6436085277","72.4293528689","71.7329167836","63.3756837603","66.8578641866","69.6436085277","67.1364386208","72.1716715173","75.202881721","88.3633860222","98.6135388022","110.5457770141","124.916727973","138.5326513306","107.0857394945","118.8651708542","143.7079915673","143.2768675445","136.5428548073","131.2649839268","100","92.1826174868","104.179675582","115.2003691468","108.7039189066","98.4210085589","128.2005936973","",
"India","IND","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.78","","44.88","","","","32.34","26.01","","28.79","34.1","34.66","30.9","30.46","31.17","28.36","24.82","27.84","22.93","22.78","22.49","23.29","25.63","25.42","","24.33","24.39","24.14","24.37","26.62","24.81","","",
"India","IND","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.69","79.69","","79.69","79.69","79.69","79.41","79.41","79.41","79.41","79.41","78.69","78.69","78.69","78.69","77.03","77.03","77.03","","77.03","77.03","76.98","76.98","76.92","76.92","","",
"India","IND","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.11","","55.73","","","","38.73","30.08","","32.95","36.56","34.91","30.59","26.92","29.51","19.02","16.8","17.2","12.81","13.06","12.51","13.36","14.04","13.93","","13.16","13.72","13.75","13.8","15.53","14.62","","",
"India","IND","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.72","74.72","","74.72","74.72","74.72","73.8","73.8","73.8","73.8","73.8","74.46","74.46","74.46","74.46","74.36","74.36","74.36","","74.34","74.34","74.4","74.4","74.39","74.39","","",
"India","IND","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.84","","58.9","","","","40.56","31.24","","34.14","37.28","34.99","30.51","25.86","29.02","16.28","14.44","14.01","9.76","10.13","9.44","9.81","9.88","9.79","","9","9.87","10.01","10.1","11.65","10.8","","",
"India","IND","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.45","73.45","","73.45","73.45","73.45","72.35","72.35","72.35","72.35","72.35","73.37","73.37","73.37","73.37","73.55","73.55","73.55","","73.52","73.52","73.62","73.62","73.62","73.62","","",
"India","IND","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3686000000","4367000000","4350000000","4385000000","5783000000","8277000000","8738000000","10690000000","12083000000","","","","14107000000","13884000000","17492000000","17686000000","19184000000","21856000000","25790000000","28595000000","15777000000","","",
"India","IND","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138000000","144000000","198000000","97000000","137000000","166000000","281000000","504000000","630000000","","","","368000000","645000000","1056000000","459000000","684000000","513000000","575000000","941000000","377000000","","",
"India","IND","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2124000","2288000","2374000","2359000","2482000","2649000","2537000","2384000","2726000","3457000","3919000","4447000","5082000","5283000","5168000","5776000","6309000","6578000","6968000","13107000","13284000","14570000","15543000","17423000","17914000","","","",
"India","IND","Urban population growth (annual %)","SP.URB.GROW","","2.90544175212617","3.33790484134301","3.33030499646328","3.32822790967518","3.25189432080798","3.16874178637884","3.14586738313219","3.18088421316613","3.21015372127432","3.21726131315857","3.37925652778706","3.86469644167469","3.87175166729346","3.8815236778261","3.84990860184592","3.81340042301804","3.80559488235445","3.80288000513107","3.80618905859281","3.84086509078168","3.64751557445444","3.23820797275063","3.2350045343625","3.23792527950017","3.21822223527373","3.20394984780465","3.17436058011846","3.14648289697299","3.13015246948337","3.09292950298242","3.00204313641317","2.87029912975867","2.84132486628544","2.81188501838838","2.77669224503314","2.73760292767491","2.70299778766113","2.66886958951842","2.62823016605726","2.59867555250261","2.71157391943668","2.93770825491266","2.87888612843243","2.82462858995052","2.74625194074982","2.66029713783098","2.59963313831962","2.55287302199413","2.51230889183139","2.49274628981713","2.47403243101329","2.47033820164956","2.45726439138516","2.42384462717953","2.39405297719892","2.41309726336112","2.407475136258","2.35916997461045","2.31580198477658","2.26363455707273","2.125468465055","2.02467121722501",
"India","IND","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","10","","","","","","","","","","","",
"India","IND","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","","","","","","","","","","79.4","","","","","88.8","",
"India","IND","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.3948388833563","48.3818103116552","48.3697280324833","48.3582488889529","48.3471788899125","48.3371174879275","48.3277058775978","48.3184557585276","48.3089636469422","48.2988040648164","48.2884787025815","48.2773040069191","48.2653172977115","48.2533825196085","48.2413153270252","48.2296050155511","48.2191809218386","48.2117894734361","48.2085687291848","48.2088562990395","48.211735519356","48.2163354438642","48.2229388908613","48.2316270357049","48.2411845330946","48.2511350925798","48.2613673725334","48.2711557283485","48.2812716367717","48.2928706390263","48.3045620318493","48.3134312345206","48.3186968031079","48.3202561975794","48.317458365335","48.3103544388753","48.3007351616066","48.2903920278249","48.2798579162255","48.27060710561","48.2629145397819","48.257054070875","48.2538353985616","48.2523344191396","48.2523371935461","48.2541457104254","48.2578509338013","48.2633843198966","48.2701569643795","48.2778987901149","48.2863948406435","48.2956875525486","48.3055280393691","48.3149011535313","48.3227262533084","48.3286325251693","48.3337334918011","48.3392319638769","48.3456886553348","48.353782544227","48.3669367857184","48.3857564167239","48.4057056730639",
"India","IND","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152.006607055664","","115.281898498535","","109.728073120117","","","","","134.912567138672","","","","","156.219665527344","","","","","216.000823974609","","","252.703918457031","","","","",
"India","IND","Age dependency ratio (% of working-age population)","SP.POP.DPND","77.9742780223001","78.9733396511362","79.997518089989","81.0127364161524","81.6447420876316","81.7966648564586","81.7647590545965","81.598263435068","81.3581369052761","81.0747944068567","80.7255696182737","80.3854816719257","80.0632747711672","79.7450559008097","79.4607403895655","79.1533764423495","78.8207762580903","78.41968483484","77.9242895434157","77.4335794017141","76.9949996072639","76.6142493102147","76.2394573931259","75.8335928425025","75.4386317322447","75.0517097115541","74.6580498709298","74.2257913547129","73.7166850784101","73.1510319216149","72.5543146583107","71.957597840167","71.3807827110504","70.8064860660778","70.1867883545595","69.5017281895232","68.748889426866","67.9514211146581","67.1303776610437","66.2711749706096","65.4081668735912","64.5532432313999","63.7037887208391","62.850414364167","61.9623214465652","61.0573345444543","60.1209646695818","59.155016427882","58.2056112132693","57.2811081750564","56.3591581653336","55.4465917810221","54.5574958742315","53.6951348540074","52.894428617527","52.1481006879403","51.4097340754424","50.6848281757911","50.0189279816183","49.4010293143275","48.7755481062802","48.1263254343601","47.4986163806902",
"India","IND","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.436896374028285","0.458759277024525","0.49183276740344","0.52575470905252","0.548291807549202","0.556388743252924","0.551852986745937","0.5372987146577","0.521960492699693","0.515837726132746","0.520297960191317","0.534184809153451","0.556587562063253","0.581636922566486","0.602143842419165","0.616086009275595","0.623917413597131","0.624977620126678","0.622535409402767","0.621711113855111","0.623587381776847","0.627529449616065","0.633885158993331","0.640240475561982","0.643144570115662","0.642195799830769","0.638347730477196","0.631975231882118","0.624861331393624","0.619468500257161","0.616686179098624","0.616377371919272","0.618641328591295","0.623014281258027","0.628620457274104","0.635319271022323","0.64340167297611","0.652827778781946","0.663924582280366","0.677184800712835","0.692237097232997","0.708282356065668","0.724742084166233","0.740524840261612","0.754257001512043","0.765655231007125","0.775046439636394","0.782688847273319","0.789606889968733","0.797164571425179","0.806016880917166","0.817402976119945","0.832494490861799","0.850090059889277","0.868100670844099","0.885597631473811","0.902093296525577","0.917878812020057","0.934676758397941","0.954598250251077","0.975275852138159","0.986378137943807","0.993057463215504",
"India","IND","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.29146402070183","3.32906465360953","3.38536990589546","3.45023729806896","3.50818421902281","3.5505398199475","3.57739904488679","3.59013404641434","3.59690959506971","3.60789046808515","3.62471333172305","3.64982219325236","3.68620551743478","3.73087105142989","3.77877808783468","3.82719295784082","3.87363117565122","3.91316616545056","3.94433268386297","3.96826916211557","3.98467572757148","3.99532348775666","4.00341674757087","4.0099069495979","4.01522453761654","4.02097203462304","4.02781195920018","4.0363837382989","4.0474772302127","4.06181440683805","4.08053675183863","4.10408851353361","4.13203110666071","4.16417660835001","4.20037759300138","4.24055346322859","4.28485450043695","4.33256650854597","4.38349293963175","4.43766012742449","4.49368306245378","4.55188311419035","4.61399115949765","4.67771282138012","4.7376734085885","4.79304295593976","4.84632994882346","4.89834329652918","4.95067778999269","5.00568627340806","5.06598742644789","5.13539617193044","5.21743825622348","5.31583959846413","5.45741728961083","5.64029493877022","5.83551676396127","6.04079589370747","6.25406944552183","6.47202495037476","6.67232006787184","6.80246463023309","6.896442960996",
"India","IND","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.41311215280655","3.45023695883958","3.51015607213549","3.58026533351868","3.64142011242219","3.68425058770113","3.70862607003967","3.71595085897989","3.71584417700172","3.72093031114284","3.73438605188446","3.75879428390563","3.79758497035908","3.8471715106552","3.90133401004996","3.95685029592863","4.01148188044971","4.06020522601942","4.10141806825034","4.13627612230937","4.16449029614131","4.18798337922985","4.20993617480044","4.2311411689471","4.25192782594197","4.27374040413569","4.29706638445731","4.32244836095988","4.3502175704882","4.38047213267244","4.41423433433974","4.45159094762895","4.49141346354655","4.5337553409323","4.57947055248176","4.62893042781462","4.68227910683835","4.73901392622265","4.79906320053094","4.86217166681274","4.92688925117913","4.99419782790039","5.0664861729417","5.14153259702266","5.21290635009661","5.27931899259343","5.34351730345783","5.40575778232712","5.46711492274783","5.5297397336885","5.5964233112127","5.67149049348651","5.75922275376289","5.86155024201471","6.00298131469176","6.18413070425096","6.37848707381416","6.58402177495624","6.79899763373294","7.02007238349505","7.22915910354831","7.37171300497516","7.47684040503785",
"India","IND","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.31066618343268","2.31554769030813","2.29607598043548","2.26688258048469","2.24830316484592","2.24506432766249","2.25449373115467","2.27682348714912","2.30314608859048","2.32023371027169","2.32422911440249","2.31812836218327","2.3023657275475","2.2823453342994","2.26711543774489","2.2593224914952","2.25721222871302","2.25974193941223","2.26431980896979","2.26688964020029","2.26583916925116","2.26244114122908","2.25765140606898","2.25288432875395","2.25038350495635","2.25097346288366","2.25422654373214","2.26021877819073","2.26724367231968","2.27250291024567","2.27545227329931","2.27631197488449","2.27458763455948","2.27150163036838","2.26911384010222","2.26788287382914","2.26986654212235","2.27690046505049","2.28585145184975","2.2918268922578","2.29337398959255","2.2907437867941","2.28521064401164","2.28155830862217","2.28528761497198","2.29964679742493","2.32476494414008","2.35832102697363","2.40242302176326","2.48798088943402","2.6092073504961","2.7330902441672","2.85964181849558","2.98494611716698","3.08105415012629","3.14844242564986","3.20988169141219","3.26625058489703","3.31844694223877","3.36664117372083","3.41117379614579","3.44797842416792","3.48257921088767",
